,ID,NAME,IS_AUTOMATED,TEST_LAYER,SEVERITY,PROJECT,ENV
1212,3586,Карточка товара без заказов и без отзывов,True,Desktop Layer Tests,critical,Customers: Web,Web
1213,3585,Карточка товара с заказами и отзывами,True,Desktop Layer Tests,critical,Customers: Web,Web
1214,3512,Добавление отзыва без текста 1-3 звезды,True,Desktop Layer Tests,,Customers: Web,Web
1215,3511,Корректное отображение статуса заказа Возвращён,True,Desktop Layer Tests,normal,Customers: Web,Web
1216,3510,Событие аналитики SKU_VIEW,False,,,Customers: Web,Web
1217,3509,Событие аналитики PAGE_VIEW в подвале сайта и промо-страницах,False,,,Customers: Web,Web
1218,3489,Промо-страница 'Блоггеры'. Внешний вид,True,,trivial,Customers: Web,Web
1219,3484,Комбо-предложения. Выбор характеристик,False,,,Customers: Web,Web
1220,3482,Проверка работы ошибок при незаполнении обязательных полей,True,Desktop Layer Tests,critical,Customers: Web,Web
1221,3481,Проверка инпутов,True,Desktop Layer Tests,critical,Customers: Web,Web
1222,3480,Форма заявки открытия ПВЗ в новом городе,True,Desktop Layer Tests,normal,Customers: Web,Web
1223,3423,Событие аналитики INPUT_ACTIVATED,False,,critical,Customers: Web,Web
1224,3424,Событие аналитики INPUT_AUTO_FILLED,False,,critical,Customers: Web,Web
1225,3421,Событие аналитики PAGE_VIEW на странице товара,False,,critical,Customers: Web,Web
1226,3425,Событие аналитики INPUT_VALIDATION_ERROR,False,,critical,Customers: Web,Web
1227,3428,Событие аналитики PRODUCT_IMPRESSION,False,,critical,Customers: Web,Web
1228,3429,Событие аналитики BEGIN_PAYMENT,False,,critical,Customers: Web,Web
1229,3427,Событие аналитики BUTTON_CLICKED,False,,critical,Customers: Web,Web
1230,3430,Событие аналитики PAGE_VIEW,False,,critical,Customers: Web,Web
1231,3426,Событие аналитики SKU_AVAILABILITY_CHANGED,False,,critical,Customers: Web,Web
1232,3419,Событие аналитики PRODUCT_IMPRESSION на странице товара,False,,critical,Customers: Web,Web
1233,3415,Событие аналитики PRODUCT_IMPRESSION на странице с товарной выдачей,False,,critical,Customers: Web,Web
1234,3412,Событие аналитики PAGE_VIEW на странице с товарной выдачей,False,,critical,Customers: Web,Web
1235,3408,Событие аналитики PAGE_VIEW на странице личного кабинета,False,,critical,Customers: Web,Web
1236,3405,Событие аналитики PRODUCT_IMPRESSION на странице избранного,False,,critical,Customers: Web,Web
1237,3407,Событие аналитики PRODUCT_IMPRESSION,False,,critical,Customers: Web,Web
1238,3406,Событие аналитики PAGE_VIEW,False,,critical,Customers: Web,Web
1239,3400,Событие аналитики PAGE_VIEW  на странице избранного,False,,critical,Customers: Web,Web
1240,3399,Событие аналитики PRODUCT_IMPRESSION на главной странице,False,,critical,Customers: Web,Web
1241,3398,Событие аналитики PAGE_VIEW на главной странице,False,,critical,Customers: Web,Web
1242,3343,Страница чекаута без авторизации,True,Desktop Layer Tests,critical,Customers: Web,Web
1243,3231,Событие аналитики FILTERS_APPLIED,False,,critical,Customers: Web,Web
1244,3230,Событие аналитики FILTERS_OPENED,False,,critical,Customers: Web,Web
1245,3229,Событие аналитики SUGGEST_DELETED_ALL,False,,critical,Customers: Web,Web
1246,3228,Событие аналитики SUGGEST_DELETED,False,,critical,Customers: Web,Web
1247,3227,Событие аналитики SUGGEST_SELECTED,False,,critical,Customers: Web,Web
1248,3226,Событие аналитики SUGGESTS_RECEIVED,False,,critical,Customers: Web,Web
1249,3224,Событие аналитики PRODUCT_VIEW,False,,critical,Customers: Web,Web
1250,3223,Событие аналитики POPUP_VIEW,False,,critical,Customers: Web,Web
1251,3222,Событие аналитики POPUP_ENGAGED,False,,critical,Customers: Web,Web
1252,3221,Событие аналитики POPUP_CLOSED,False,,critical,Customers: Web,Web
1253,3212,Саджесты (поисковые подсказки),False,,,Customers: Web,Web
1254,3209,Проверка элементов формы регистрации. Мобильное разрешение,True,Mobile Layer Tests,critical,Customers: Web,Web
1255,3208,Проверка элементов формы авторизации. Мобильное разрешение,True,Mobile Layer Tests,critical,Customers: Web,Web
1256,3207,Ввод данных в поле 'E-mail или телефон'. Мобильное разрешение,True,Mobile Layer Tests,critical,Customers: Web,Web
1257,3159,Хлебные крошки работают корректно на странице поиска,True,Desktop Layer Tests,blocker,Customers: Web,Web
1258,3157,Товары скроллятся корректно на странице поиска,True,Desktop Layer Tests,blocker,Customers: Web,Web
1259,3156,Фильтр по категории работает корректно на странице поиска,True,Desktop Layer Tests,blocker,Customers: Web,Web
1260,3100,Событие аналитики BANNER_IMPRESSION,False,,critical,Customers: Web,Web
1261,3099,Событие аналитики BANNER_CLICKED,False,,critical,Customers: Web,Web
1262,3098,Событие аналитики ADD_TO_CART,False,,critical,Customers: Web,Web
1263,3087,Событие аналитики SUGGEST_IMPRESSION,False,,critical,Customers: Web,Web
1264,3086,Событие аналитики SEARCH_RESULTS,False,,critical,Customers: Web,Web
1265,3085,Событие аналитики SEARCH,False,,critical,Customers: Web,Web
1266,3083,Событие PAGE_VIEW в формах авторизации,False,,critical,Customers: Web,Web
1267,3057,Фотографии в отзывах,True,Mobile Layer Tests,critical,Customers: Web,Web
1268,3056,Информационные вкладки товара,True,Mobile Layer Tests,critical,Customers: Web,Web
1269,3055,Проверка функционала кнопок на странице товара,True,Mobile Layer Tests,critical,Customers: Web,Web
1270,3054,Добавление в корзину товара без выбора характеристик,True,Mobile Layer Tests,blocker,Customers: Web,Web
1271,3053,Добавление в корзину товара с характеристиками,True,Mobile Layer Tests,blocker,Customers: Web,Web
1272,3052,Подборки,True,Mobile Layer Tests,critical,Customers: Web,Web
1273,3051,Информация о товаре,True,Mobile Layer Tests,critical,Customers: Web,Web
1274,3050,Добавление в корзину товара без характеристик,True,Mobile Layer Tests,blocker,Customers: Web,Web
1275,3049,Отзывы в информации о товаре,True,Mobile Layer Tests,critical,Customers: Web,Web
1276,3048,Шапка сайта,True,Mobile Layer Tests,minor,Customers: Web,Web
1277,3047,Вкладка 'Отзывы',True,Mobile Layer Tests,critical,Customers: Web,Web
1278,3046,Проверка полей ввода адреса для курьерской доставки,True,Mobile Layer Tests,blocker,Customers: Web,Web
1279,3045,Хлебные крошки,True,Mobile Layer Tests,critical,Customers: Web,Web
1280,3044,Чекаут с товарами со стоимостью ниже минимальной суммы заказа,True,Mobile Layer Tests,blocker,Customers: Web,Web
1281,3043,Страница заблокированного товара,True,Mobile Layer Tests,minor,Customers: Web,Web
1282,3042,Проверка элементов в блоке 'Ваш заказ',True,Mobile Layer Tests,blocker,Customers: Web,Web
1283,3041,Финальный экран заказа с курьерской доставкой,True,Mobile Layer Tests,normal,Customers: Web,Web
1284,3040,Финальный экран заказа с доставкой в ПВЗ,True,Mobile Layer Tests,normal,Customers: Web,Web
1285,3039,Хлебные крошки работают корректно на странице категории,True,Mobile Layer Tests,blocker,Customers: Web,Web
1286,3038,При нажатии на товар открывается страница товара на странице магазина,True,Mobile Layer Tests,blocker,Customers: Web,Web
1287,3037,Товары скроллятся корректно,True,Mobile Layer Tests,blocker,Customers: Web,Web
1288,3036,Поиск возвращает товары и показывается предупреждение о 18+ товарах при поиске 18+ товара,True,Mobile Layer Tests,critical,Customers: Web,Web
1289,3035,Пустая страница поиска,True,Mobile Layer Tests,critical,Customers: Web,Web
1290,3034,Поиск возвращает товары при поиске по слову,True,Mobile Layer Tests,critical,Customers: Web,Web
1291,2860,"Оплата ""Рассрочка""",False,,minor,Customers: Web,Web
1292,2858,Счетчик бесплатной доставки,True,Mobile Layer Tests,critical,Customers: Web,Web
1293,2857,Добавление товара не в наличии,True,Mobile Layer Tests,normal,Customers: Web,Web
1294,2855,Плашка 'Товар добавлен в корзину',True,Mobile Layer Tests,normal,Customers: Web,Web
1295,2854,Пустая корзина,True,Mobile Layer Tests,normal,Customers: Web,Web
1296,2851,Корзина с товарами со стоимостью ниже минимальной суммы заказа,True,Mobile Layer Tests,normal,Customers: Web,Web
1297,2849,Добавление товара без характеристик,True,Mobile Layer Tests,critical,Customers: Web,Web
1298,2847,Элементы в корзине,True,Mobile Layer Tests,critical,Customers: Web,Web
1299,2846,Удаление товаров из корзины,True,Mobile Layer Tests,critical,Customers: Web,Web
1300,2844,Добавление товара с характеристиками,True,Mobile Layer Tests,critical,Customers: Web,Web
1301,2836,Неуспешное применение промокода и последующая попытка оплаты,False,,minor,Customers: Web,Web
1302,2560,Этап ввода нового пароля,True,Desktop Layer Tests,critical,Customers: Web,Web
1303,2559,Проверка элементов формы восстановления пароля,True,Desktop Layer Tests,critical,Customers: Web,Web
1304,2558,Восстановление пароля по e-mail,True,Desktop Layer Tests,critical,Customers: Web,Web
1305,2557,Этап ввода кода подтверждения в форме восстановления пароля,True,Desktop Layer Tests,critical,Customers: Web,Web
1306,2556,Восстановление пароля по номеру телефона,True,Desktop Layer Tests,normal,Customers: Web,Web
1307,2555,Ввод данных в поле 'E-mail или телефон',True,Desktop Layer Tests,critical,Customers: Web,Web
1308,2554,Добавление товара в избранное из главной страницы,True,Desktop Layer Tests,blocker,Customers: Web,Web
1309,2553,У способов оплаты есть описание и ссылка на лендинг,True,Desktop Layer Tests,blocker,Customers: Web,Web
1310,2551,Восстановление пароля. Негативные кейсы для невалидной почты,True,Desktop Layer Tests,normal,Customers: Web,Web
1311,2549,Заказ с бесплатной курьерской доставкой,True,Desktop Layer Tests,critical,Customers: Web,Web
1312,2547,Удаление товара из 'Избранного' через карточку товара из поиска,True,Desktop Layer Tests,critical,Customers: Web,Web
1313,2546,Авторизация через кнопку 'Авторизуйтесь',True,Desktop Layer Tests,critical,Customers: Web,Web
1314,2544,Регистрация без ввода кода подтверждения,True,Desktop Layer Tests,normal,Customers: Web,Web
1315,2543,Финальный экран заказа с курьерской доставкой,True,Desktop Layer Tests,normal,Customers: Web,Web
1316,2541,Успешная оплата 'Долями',True,Desktop Layer Tests,normal,Customers: Web,Web
1317,2540,Оплата рассрочкой недоступна для выбора если стоимость заказ дороже 200 000 ₽,True,Desktop Layer Tests,blocker,Customers: Web,Web
1318,2539,Заказ с платной курьерской доставкой,True,Desktop Layer Tests,critical,Customers: Web,Web
1319,2538,Чекаут с товарами со стоимостью ниже минимальной суммы заказа,True,Desktop Layer Tests,blocker,Customers: Web,Web
1320,2537,Регистрация в процессе оформления заказа,True,Desktop Layer Tests,critical,Customers: Web,Web
1321,2536,Проверка элементов в блоке 'Ваш заказ',True,Desktop Layer Tests,blocker,Customers: Web,Web
1322,2534,Кнопка перехода к оплате заказа зависит от выбранного способа оплаты заказа,True,Desktop Layer Tests,blocker,Customers: Web,Web
1323,2533,Кнопка 'Зарегистрироваться' неактивна если заполнены только имя и пароль,True,Desktop Layer Tests,critical,Customers: Web,Web
1324,2532,Фильтр по цене на странице магазина,True,Desktop Layer Tests,critical,Customers: Web,Web
1325,2531,Оплата рассрочкой недоступна для выбора если стоимость заказ до 3 500 ₽,True,Desktop Layer Tests,blocker,Customers: Web,Web
1326,2530,Ошибки при заполнении полей,True,Desktop Layer Tests,critical,Customers: Web,Web
1327,2528,При выборе курьерской доставки появляется информация о сроке доставки,True,Desktop Layer Tests,blocker,Customers: Web,Web
1328,2527,Авторизация через кнопку 'Войти',True,Desktop Layer Tests,normal,Customers: Web,Web
1329,2526,Неоплаченный заказ,True,Desktop Layer Tests,normal,Customers: Web,Web
1330,2524,Финальный экран заказа с доставкой в ПВЗ,True,Desktop Layer Tests,normal,Customers: Web,Web
1331,2523,Регистрация,True,Desktop Layer Tests,blocker,Customers: Web,Web
1332,2522,Заказ с доставкой в постамат,True,Desktop Layer Tests,blocker,Customers: Web,Web
1333,2521,Кнопка 'Зарегистрироваться' неактивна если не выполнены все требования к паролю,True,Desktop Layer Tests,critical,Customers: Web,Web
1334,2520,Заказ с доставкой в ПВЗ,True,Desktop Layer Tests,blocker,Customers: Web,Web
1335,2519,Авторизация через кнопку 'Подтвердить и оплатить',True,Desktop Layer Tests,normal,Customers: Web,Web
1336,2518,Использование многоразового промокода,True,Desktop Layer Tests,blocker,Customers: Web,Web
1337,2517,Плашка 'Товар добавлен в корзину',True,Desktop Layer Tests,normal,Customers: Web,Web
1338,2516,Кнопка 'Зарегистрироваться' неактивна если заполнены только номер и имя,True,Desktop Layer Tests,critical,Customers: Web,Web
1339,2515,Добавление товара без характеристик,True,Desktop Layer Tests,critical,Customers: Web,Web
1340,2514,Кнопка 'Зарегистрироваться' неактивна если заполнены только номер и пароль,True,Desktop Layer Tests,critical,Customers: Web,Web
1341,2512,Галки рядом с требованиями к паролю окрашиваются в зеленый цвет,True,Desktop Layer Tests,critical,Customers: Web,Web
1342,2511,Добавление товара не в наличии,True,Desktop Layer Tests,normal,Customers: Web,Web
1343,2510,Цена товара изменяется при изменении его кол-ва вводом с клавиатуры,True,Desktop Layer Tests,critical,Customers: Web,Web
1344,2509,Количество товаров в корзине считается корректно,True,Desktop Layer Tests,critical,Customers: Web,Web
1345,2508,Счетчик бесплатной доставки,True,Desktop Layer Tests,critical,Customers: Web,Web
1346,2506,Этап ввода кода подтверждения в форме регистрации,True,Desktop Layer Tests,critical,Customers: Web,Web
1347,2505,Удаление товаров из корзины,True,Desktop Layer Tests,critical,Customers: Web,Web
1348,2504,Пустая корзина,True,Desktop Layer Tests,normal,Customers: Web,Web
1349,2503,Сортировка на странице магазина,True,Desktop Layer Tests,critical,Customers: Web,Web
1350,2502,Проверка элементов формы регистрации,True,Desktop Layer Tests,critical,Customers: Web,Web
1351,2501,Добавление в корзину всех позиций товара,True,Desktop Layer Tests,critical,Customers: Web,Web
1352,2500,Добавление товара с характеристиками,True,Desktop Layer Tests,critical,Customers: Web,Web
1353,2499,Стоимость товаров меняется при установке/снятии чекбоксов,True,Desktop Layer Tests,critical,Customers: Web,Web
1354,2498,Цена товара изменяется при изменении его кол-ва,True,Desktop Layer Tests,critical,Customers: Web,Web
1355,2497,Цена товара,True,Desktop Layer Tests,critical,Customers: Web,Web
1356,2496,Элементы в корзине,True,Desktop Layer Tests,critical,Customers: Web,Web
1357,2495,Снятие и выбор всех чекбоксов,True,Desktop Layer Tests,critical,Customers: Web,Web
1358,2494,Кнопка добавления в избранное,True,Desktop Layer Tests,critical,Customers: Web,Web
1359,2493,Корзина с товарами со стоимостью ниже минимальной суммы заказа,True,Desktop Layer Tests,normal,Customers: Web,Web
1360,2491,Проверка добавления нескольких штук товара в корзину,True,Desktop Layer Tests,minor,Customers: Web,Web
1361,2490,Фотографии в отзывах,True,Desktop Layer Tests,critical,Customers: Web,Web
1362,2489,Информационные вкладки товара,True,Desktop Layer Tests,critical,Customers: Web,Web
1363,2486,Фотографии товара,True,Desktop Layer Tests,critical,Customers: Web,Web
1364,2485,Проверка фильтрации по цвету на странице категории,True,Desktop Layer Tests,normal,Customers: Web,Web
1365,2484,Информация о доставке,True,Desktop Layer Tests,critical,Customers: Web,Web
1366,2482,Добавление в корзину товара без выбора характеристик,True,Desktop Layer Tests,blocker,Customers: Web,Web
1367,2481,Добавление в корзину товара с характеристиками,True,Desktop Layer Tests,blocker,Customers: Web,Web
1368,2480,Подборки,True,Desktop Layer Tests,critical,Customers: Web,Web
1369,2479,Продавец товара,True,Desktop Layer Tests,critical,Customers: Web,Web
1370,2478,Информация о товаре,True,Desktop Layer Tests,critical,Customers: Web,Web
1371,2477,Невозможна авторизация с некорректными данными для незарегистрированного номера и пароля зарегистрированного аккаунта,True,Desktop Layer Tests,normal,Customers: Web,Web
1372,2476,Авторизация и выход из аккаунта,True,Desktop Layer Tests,blocker,Customers: Web,Web
1373,2475,Добавление в корзину товара без характеристик,True,Desktop Layer Tests,blocker,Customers: Web,Web
1374,2473,Применение доп значения фильтра на странице поиска,True,Desktop Layer Tests,normal,Customers: Web,Web
1375,2472,Отзывы в информации о товаре,True,Desktop Layer Tests,critical,Customers: Web,Web
1376,2471,Вкладка 'Отзывы',True,Desktop Layer Tests,critical,Customers: Web,Web
1377,2470,Возможна авторизация с корректными данными для телефона и пароля,True,Desktop Layer Tests,blocker,Customers: Web,Web
1378,2469,Поиск возвращает товары и показывается предупреждение о 18+ товарах при поиске не всегда ассоциирующегося с 18+ товара,True,Desktop Layer Tests,critical,Customers: Web,Web
1379,2467,Хлебные крошки,True,Desktop Layer Tests,critical,Customers: Web,Web
1380,2466,Ошибки при неправильном заполнении данных,True,Desktop Layer Tests,critical,Customers: Web,Web
1381,2465,Пустая страница поиска,True,Desktop Layer Tests,critical,Customers: Web,Web
1382,2464,Проверка элементов формы авторизации,True,Desktop Layer Tests,critical,Customers: Web,Web
1383,2463,Возможно применение промокода без ограничения по сумме на любую сумму заказа,True,Desktop Layer Tests,normal,Customers: Web,Web
1384,2462,Страница заблокированного товара,True,Desktop Layer Tests,minor,Customers: Web,Web
1385,2461,Невозможно применение промокода магазина на товары из другого магазина,True,Desktop Layer Tests,normal,Customers: Web,Web
1386,2460,Страница заархивированного товара,True,Desktop Layer Tests,minor,Customers: Web,Web
1387,2459,В чекауте отображается выбранный в форме город,True,Desktop Layer Tests,normal,Customers: Web,Web
1388,2458,"Невозможно применение промокода на первый заказ, если у клиента уже были заказы",True,Desktop Layer Tests,normal,Customers: Web,Web
1389,2457,Шапка сайта после авторизации,True,Desktop Layer Tests,minor,Customers: Web,Web
1390,2456,Город выбирается и отображается корректно,True,Desktop Layer Tests,normal,Customers: Web,Web
1391,2455,Возможно применение приватного промокода,True,Desktop Layer Tests,normal,Customers: Web,Web
1392,2453,Визуальные изменения при выборе города в форме,True,Desktop Layer Tests,normal,Customers: Web,Web
1393,2452,Проверка строки поиска,True,Desktop Layer Tests,normal,Customers: Web,Web
1394,2451,Поиск возвращает товары при поиске английского слова на русском,True,Desktop Layer Tests,critical,Customers: Web,Web
1395,2450,Шапка сайта без авторизации,True,Desktop Layer Tests,minor,Customers: Web,Web
1396,2390,Карточка товара. Внешний вид,False,,critical,Customers: Web,Web
1397,1374,Сохранение товаров в корзине после авторизации,False,,minor,Customers: Web,Web
1398,1067,Добавление в корзину товаров без характеристик,False,,minor,Customers: Web,Web
1399,1062,Добавление в корзину товаров с СКУ,False,,minor,Customers: Web,Web
1400,1060,Переход на страницу со стримами,False,,minor,Customers: Web,Web
1401,1059,Корзина с товарами. Внешний вид.,False,,critical,Customers: Web,Web
1402,1058,Добавление в корзину товара без выбора характеристик. Внешний вид.,False,,minor,Customers: Web,Web
1403,1057,Форма выбора города доставки. Внешний вид.,False,,normal,Customers: Web,Web
1404,1056,Шапка после авторизации. Внешний вид.,False,,minor,Customers: Web,Web
1405,1055,Шапка без авторизации. Внешний вид.,False,,minor,Customers: Web,Web
1406,1054,"Блок ""Ваш заказ и промокод"". Внешний вид.",False,,blocker,Customers: Web,Web
1407,1053,"Блок ""Способ оплаты"". Внешний вид.",False,,critical,Customers: Web,Web
1408,1052,"Блок ""Способ получения и адрес доставки"". Внешний вид.",False,,blocker,Customers: Web,Web
1409,1049,Форма восстановления пароля. Внешний вид.,False,,critical,Customers: Web,Web
1410,1048,Форма регистрации. Внешний вид.,False,,critical,Customers: Web,Web
1411,1047,Форма авторизации. Внешний вид.,False,,critical,Customers: Web,Web
1412,1006,"Промо-страница ""Минимальная сумма заказа""",False,,trivial,Customers: Web,Web
1413,821,Добавление нескольких штук товара в корзину,False,,minor,Customers: Web,Web
1414,820,Добавление одного и того же товара в корзину дважды,False,,minor,Customers: Web,Web
1415,817,Временные предложения,False,,minor,Customers: Web,Web
1416,755,Мотивация,False,,minor,Customers: Web,Web
1417,750,Страница товара. Внешний вид.,False,,critical,Customers: Web,Web
1418,745,Изменение главной страницы через админку,False,,minor,Customers: Web,Web
1419,744,Справка (Вопрос-ответ),False,,minor,Customers: Web,Web
1420,743,"Промо-страница ""Долями""",False,,minor,Customers: Web,Web
1421,742,"Промо-страница ""Блоггеры""",False,,trivial,Customers: Web,Web
1422,741,"Промо-страница ""Рассрочка""",False,,minor,Customers: Web,Web
1423,739,О нас (стенд/about),False,,minor,Customers: Web,Web
1424,738,Применение доп. фильтра,False,,normal,Customers: Web,Web
1425,737,Страница магазина,False,,normal,Customers: Web,Web
1426,736,Товары в избранном переносятся при авторизации,False,,minor,Customers: Web,Web
1427,735,Мои желания без товаров с авторизацией,False,,minor,Customers: Web,Web
1428,734,Мои желания без товаров без авторизации,False,,minor,Customers: Web,Web
1429,733,Мои желания после удаления всех товаров,False,,minor,Customers: Web,Web
1430,732,Мои желания с товарами,False,,normal,Customers: Web,Web
1431,731,Сайдбар фильтров,False,,normal,Customers: Web,Web
1432,730,Архивные СКУ нельзя найти при фильтрации,False,,minor,Customers: Web,Web
1433,729,Заблокированные СКУ нельзя найти при фильтрации,False,,minor,Customers: Web,Web
1434,728,Фильтрация товаров по родительской категории,False,,minor,Customers: Web,Web
1435,727,Фильтрация товаров по подкатегории,False,,minor,Customers: Web,Web
1436,726,Выбор товара по одной из характеристик,False,,normal,Customers: Web,Web
1437,725,Выбор товара по нескольким хар-кам разных СКУ,False,,normal,Customers: Web,Web
1438,724,Выбор товара по хар-кам не в наличии,False,,minor,Customers: Web,Web
1439,723,Выбор товара по хар-кам в наличии,False,,normal,Customers: Web,Web
1440,722,Фильтры чек-боксы,False,,minor,Customers: Web,Web
1441,721,Фильтр по цвету,False,,normal,Customers: Web,Web
1442,720,Фильтр по категориям,False,,normal,Customers: Web,Web
1443,719,Переключение категорий с применёнными фильтрами,False,,minor,Customers: Web,Web
1444,718,Сброс всех фильтров,False,,minor,Customers: Web,Web
1445,717,Сброс фильтра,False,,minor,Customers: Web,Web
1446,709,Рассрочка в корзине,False,,minor,Customers: Web,Web
1447,708,"Блок ""Специально для вас""",False,,normal,Customers: Web,Web
1448,707,Оформление заказа с частью товаров из корзины,False,,minor,Customers: Web,Web
1449,706,"Плашка ""Неоплаченный заказ""",False,,minor,Customers: Web,Web
1450,705,Корзина с товарами со стоимостью ниже минимальной суммы заказа. Внешний вид,False,,minor,Customers: Web,Web
1451,704,Пустая корзина. Внешний вид.,False,,normal,Customers: Web,Web
1452,683,Сброс значения фильтра,False,,minor,Customers: Web,Web
1453,662,Пересчет в корзине при добавлении доп. единицы комбо товара,False,,minor,Customers: Web,Web
1454,661,Сбор в корзине комбо-набора с различными хар-ми у всех товаров,False,,minor,Customers: Web,Web
1455,660,Комбо-предложения. Отображение в корзине,False,,normal,Customers: Web,Web
1456,655,Сбор в корзине комбо-набора с различными хар-ми у одного из товаров,False,,minor,Customers: Web,Web
1457,652,Сбор в корзине комбо-набора,False,,minor,Customers: Web,Web
1458,651,Добавление в пустую корзину комбо-набор,False,,normal,Customers: Web,Web
1459,650,Комбо предложения. Отображение на странице товара,False,,normal,Customers: Web,Web
1460,648,Быстрое добавление в корзину товара не в наличии и с характеристиками,False,,normal,Customers: Web,Web
1461,638,Форма выбора характеристик для быстрого добавления товара в корзину,False,,normal,Customers: Web,Web
1462,632,Фильтр по категориям в магазине,False,,minor,Customers: Web,Web
1463,631,Фильтр по свойствам товаров,False,,normal,Customers: Web,Web
1464,625,Каталог,False,,normal,Customers: Web,Web
1465,624,Прокрутка страницы в начало. Внешний вид,False,,minor,Customers: Web,Web
1466,623,Футер,False,,trivial,Customers: Web,Web
1467,622,Главная страница,False,,blocker,Customers: Web,Web
1468,619,Отзыв на товар с текстом и фото,False,,normal,Customers: Web,Web
1469,618,Отзыв на товар без текста и фото,False,,normal,Customers: Web,Web
1470,617,Форма создания/редактирования отзыва. Внешний вид,False,,normal,Customers: Web,Web
1471,616,Настройки,False,,minor,Customers: Web,Web
1472,615,Мои заказы ,False,,normal,Customers: Web,Web
1473,613,Промо-категория,False,,minor,Customers: Web,Web
1474,612,Страница товаров категории. Внешний вид.,False,,critical,Customers: Web,Web
1475,611,Фильтр по категориям в категории,False,,normal,Customers: Web,Web
1476,610,Пустая страница поиска с примененными фильтрами/категорией,False,,minor,Customers: Web,Web
1477,609,Пустая страница поиска. Внешний вид,False,,minor,Customers: Web,Web
1478,608,Фильтр по категориям в поиске,False,,normal,Customers: Web,Web
1479,606,Страница поисковой выдачи. Внешний вид.,False,,critical,Customers: Web,Web
1480,605,Чекаут с товарами со стоимостью ниже минимальной суммы заказа. Внешний вид,False,,minor,Customers: Web,Web
1481,604,Заказ в позднее время,False,,minor,Customers: Web,Web
1482,603,Ограничения по курьерской доставке,False,,minor,Customers: Web,Web
1483,601,Финальный экран заказа с курьерской доставкой. Внешний вид.,False,,normal,Customers: Web,Web
1484,600,Финальный экран заказа с доставкой в ПВЗ. Внешний вид.,False,,normal,Customers: Web,Web
1485,599,"Неуспешная оплата ""Долями""",False,,trivial,Customers: Web,Web
1486,598,"Успешная оплата ""Долями"" с применением промокода",False,,trivial,Customers: Web,Web
1487,597,Неоплаченный заказ с промокодом,False,,minor,Customers: Web,Web
1488,596,Страница чекаута без авторизации. Внешний вид,False,,critical,Customers: Web,Web
1489,595,Шапка страницы,False,,minor,Customers: Web,Web
1490,594,"Блок ""Товары в заказе""",False,,minor,Customers: Web,Web
1491,592,"Блок ""Получатель заказа"". Внешний вид",False,,critical,Customers: Web,Web
1492,591,Проверка дат в чекауте при доставке в ПВЗ,False,,minor,Customers: Web,Web
1493,589,Проверка дат в чекауте при курьерской доставке,False,,minor,Customers: Web,Web
1494,588,Отзыв на свой товар,False,,minor,Customers: Web,Web
1495,587,Ответ на отзыв,False,,normal,Customers: Web,Web
1496,586,Фильтр по категориям в подборке,False,,critical,Customers: Web,Web
1497,585,Страница товаров подборки. Внешний вид.,False,,critical,Customers: Web,Web
1498,13618,должна генерировать случайное число между минимальным и максимальным значением,True,Unit Tests,,WMS: Web,Web
1499,13616,"должна генерировать случайное число между 1 и переданным числом, если передан только один аргумент",True,Unit Tests,,WMS: Web,Web
1500,13617,"должна возвращать NaN, если минимальное значение больше максимального",True,Unit Tests,,WMS: Web,Web
1501,13595,Проверка запроса на поиск заказа,True,Unit Tests,,WMS: Web,Web
1502,13597,Проверка запроса на поиск заказов,True,Unit Tests,,WMS: Web,Web
1503,13596,Установка дефолтной вкладки при нажатии enter в поле поиска,True,Unit Tests,,WMS: Web,Web
1504,13589,"Кнопка продления заказа, продлевает заказ",True,Unit Tests,,WMS: Web,Web
1505,13590,Заказ не продлевается если он уже был продлен,True,Unit Tests,,WMS: Web,Web
1506,13588,Есть кнопка продления заказа,True,Unit Tests,,WMS: Web,Web
1507,13574,Открывает модальное окно с деталями заказа при клике на строку,True,Unit Tests,,WMS: Web,Web
1508,13575,Установка дефолтного параметра поиска при нажатии на кнопку поиска,True,Unit Tests,,WMS: Web,Web
1509,13572,Отображает таблицу с заказами,True,Unit Tests,,WMS: Web,Web
1510,13573,Отображает компонент страницы без ошибок,True,Unit Tests,,WMS: Web,Web
1511,13576,Отображает хлебные крошки,True,Unit Tests,,WMS: Web,Web
1512,13571,Накладную можно найти в соответствующей вкладке : вкладка 'Подтвержден',True,,,WMS: Web,Web
1513,13357,Частичный возврат Fastpay,False,,,WMS: Web,Web
1514,13356,Частичный возврат кэшом,False,,,WMS: Web,Web
1515,13355,Частичный возврат картой ,False,,,WMS: Web,Web
1516,13354,Полные возвраты картой,False,,,WMS: Web,Web
1517,13353,Полные возвраты кэшом,False,,,WMS: Web,Web
1518,13352,Полные возвраты Fastpay,False,,,WMS: Web,Web
1519,13351,Оплата Fastpay,False,,,WMS: Web,Web
1520,13350,Оплата картой,False,,,WMS: Web,Web
1521,13349,Оплата кэшом,False,,,WMS: Web,Web
1522,13191,"Проверка, что кнопка 'Сохранить' не задизейблена, если есть изменений",True,,,WMS: Web,Web
1523,13190,Проверка кнопки 'Cоздать маршрут',True,,,WMS: Web,Web
1524,13189,Открытие и закрытие модалки редактирования маршрута,True,,,WMS: Web,Web
1525,13188,Проверка кнопки 'Настройки',True,,,WMS: Web,Web
1526,13187,Проверка кнопки 'Cоздать волну',True,,,WMS: Web,Web
